employee_id,umur,jenis_kelamin,IPK,level,tahun_lulus,status_perkawinan,divisi,rerata_jam_bulanan,tingkat_kepuasan_bekerja,nilai_evaluasi_terakhir,jumlah_proyek_yang_dikerjakan,lama_di_perusahaan,kecelakaan_kerja,promosi_5thn_lalu,tingkat_gaji,resign
13403,38.0,Laki-laki,1.9577883681774193,Junior,2003.0,Sudah Menikah,sales,236.0,0.35,,3,4 Years,belum pernah,belum,sedang,1
13404,,Laki-laki,2.4516953610276,Senior,,Belum Menikah,hr,131.0,0.37,0.410129229617242,2,36 Months,pernah,belum,sedang,1
13405,,Laki-laki,1.3546188088694602,Probation,,Sudah Menikah,accounting,127.0,0.4,0.5054330719003948,4,60 Months,belum pernah,belum,rendah,0
13406,54.0,Laki-laki,2.9427681685724654,Full-Time,1988.0,Sudah Menikah,IT,264.0,0.1,,7,4 Years,belum pernah,belum,sedang,1
13407,,Laki-laki,2.277913821807559,Senior,,Sudah Menikah,IT,113.0,0.58,0.5576831294095446,4,36 Months,belum pernah,belum,sedang,0
13408,,Perempuan,0.5909170936556817,Internship,,Belum Menikah,sales,200.0,0.74,0.45547818156000996,5,3 Years,belum pernah,belum,sedang,0
13409,,Laki-laki,3.066429839372811,Full-Time,,Sudah Menikah,IT,203.0,0.56,0.41763541279804567,5,2 Years,belum pernah,belum,rendah,0
13410,,Laki-laki,2.5470278659111054,Part-Time,,Sudah Menikah,product_mng,,1.0,0.42350530341257314,3,4 Years,belum pernah,belum,rendah,0
13411,,Laki-laki,3.39829932177657,Full-Time,,Belum Menikah,support,173.0,1.0,0.49122278310118345,4,2 Years,belum pernah,belum,sedang,0
13412,21.0,Laki-laki,1.5617437503843652,Probation,2020.0,Sudah Menikah,hr,233.0,0.7,,6,72 Months,belum pernah,belum,sedang,0
13413,,Laki-laki,1.32351459848017,Probation,,Sudah Menikah,technical,,0.78,0.43493146941480937,4,48 Months,belum pernah,belum,rendah,0
13414,,Laki-laki,0.9366837132036562,Internship,,Sudah Menikah,hr,246.0,0.1,0.24486742273877823,6,4 Years,belum pernah,belum,sedang,1
13415,,Laki-laki,2.714542007054483,Part-Time,,Belum Menikah,support,266.0,0.94,0.45488323179060697,4,3 Years,pernah,belum,sedang,0
13416,,Laki-laki,3.0235163065171755,Full-Time,,Sudah Menikah,support,130.0,0.44,0.4445790746921925,2,36 Months,belum pernah,belum,sedang,1
13417,,Laki-laki,3.0826804986969925,Full-Time,,Sudah Menikah,technical,199.0,0.98,0.46598624781743303,3,10 Years,belum pernah,belum,sedang,0
13418,,Laki-laki,2.482299398369337,Senior,,Sudah Menikah,technical,,0.17,0.5145720113172253,5,48 Months,belum pernah,belum,sedang,0
13419,21.0,Perempuan,0.6829198369439305,Internship,2019.0,Belum Menikah,technical,269.0,0.56,,3,36 Months,pernah,belum,rendah,0
13420,,Laki-laki,2.0228491393171635,Junior,,Belum Menikah,support,161.0,0.71,0.6775287786544615,4,36 Months,belum pernah,belum,rendah,0
13421,,Laki-laki,2.55011835403451,Part-Time,,Belum Menikah,support,127.0,0.81,0.4982123296412771,3,4 Years,belum pernah,belum,sedang,0
13422,,Perempuan,2.1745270220147135,Senior,,Belum Menikah,support,251.0,0.67,0.6217385387431905,4,36 Months,belum pernah,belum,tinggi,0
13423,,Laki-laki,2.5019287490722153,Senior,,Belum Menikah,sales,269.0,0.8,0.3953546072675874,4,3 Years,belum pernah,belum,sedang,0
13424,,Perempuan,2.2038460626548635,Senior,,Belum Menikah,technical,265.0,0.74,0.35033847744115415,4,3 Years,belum pernah,belum,sedang,0
13425,,Laki-laki,3.586970474359659,Full-Time,,Sudah Menikah,sales,167.0,0.57,0.32738559014570323,3,3 Years,belum pernah,belum,sedang,0
13426,,Laki-laki,0.11241611860950587,Internship,,Sudah Menikah,sales,135.0,0.78,0.246824373851391,3,7 Years,belum pernah,belum,sedang,0
13427,,Laki-laki,2.619114790855975,Part-Time,,Sudah Menikah,technical,232.0,0.9,0.3118166463258569,5,5 Years,belum pernah,belum,sedang,1
13428,,Laki-laki,2.787639902035766,Part-Time,,Sudah Menikah,hr,131.0,0.44,0.5281581405995404,2,36 Months,belum pernah,belum,sedang,1
13429,,Perempuan,2.6266265645886335,Part-Time,,Belum Menikah,support,226.0,0.77,0.6762889436822207,2,36 Months,belum pernah,belum,rendah,0
13430,,Laki-laki,1.6121008553495915,Junior,,Sudah Menikah,IT,176.0,0.85,0.5045879615668434,3,2 Years,belum pernah,belum,sedang,0
13431,24.0,Laki-laki,3.789425195383134,Full-Time,2020.0,Sudah Menikah,IT,,0.67,0.3869218782409096,3,3 Years,belum pernah,belum,rendah,0
13432,,Laki-laki,1.68221335013896,Junior,,Sudah Menikah,marketing,174.0,0.54,0.4695528931942274,3,36 Months,belum pernah,belum,rendah,0
13433,,Laki-laki,1.193724492731377,Probation,,Sudah Menikah,sales,176.0,0.97,0.3898322971698045,4,24 Months,belum pernah,belum,rendah,0
13434,,Laki-laki,1.9781746319612683,Junior,,Sudah Menikah,product_mng,165.0,0.41,0.3613555945897217,3,36 Months,pernah,belum,sedang,0
13435,,Laki-laki,2.3827378713376515,Senior,,Sudah Menikah,support,190.0,0.71,0.41830736316015205,3,3 Years,belum pernah,belum,rendah,0
13436,,Laki-laki,2.466046570891118,Senior,,Sudah Menikah,management,,0.76,0.47383893384053055,5,4 Years,belum pernah,belum,sedang,0
13437,,Laki-laki,2.445635044793012,Senior,,Belum Menikah,support,169.0,0.61,0.47035553693424814,4,4 Years,belum pernah,belum,sedang,0
13438,26.0,Laki-laki,2.8139898132550267,Part-Time,2016.0,Sudah Menikah,sales,211.0,0.75,,3,3 Years,belum pernah,belum,sedang,0
13439,,Laki-laki,2.954748559381918,Full-Time,,Belum Menikah,sales,164.0,0.82,0.6762388616931081,4,2 Years,belum pernah,belum,rendah,0
13440,24.0,Laki-laki,3.069468650410382,Full-Time,2018.0,Sudah Menikah,marketing,,,0.7499232255233996,5,3 Years,pernah,belum,rendah,0
13441,,Laki-laki,1.6170928699164464,Junior,,Sudah Menikah,management,215.0,0.82,0.4342410834596254,3,48 Months,belum pernah,belum,tinggi,0
13442,29.0,Laki-laki,3.3590850907246885,Full-Time,2014.0,Sudah Menikah,accounting,266.0,0.77,,5,5 Years,belum pernah,belum,sedang,1
13443,,Laki-laki,2.632999052079348,Part-Time,,Sudah Menikah,sales,236.0,0.95,0.5552477954280723,3,2 Years,pernah,belum,sedang,0
13444,,Laki-laki,1.343026969998453,Probation,,Sudah Menikah,IT,203.0,0.97,0.3539256429236315,3,36 Months,belum pernah,belum,rendah,0
13445,,Perempuan,1.6702422208851748,Junior,,Belum Menikah,technical,275.0,0.89,0.3685666117772167,4,60 Months,belum pernah,belum,sedang,1
13446,,Laki-laki,1.9666685980488474,Junior,,Sudah Menikah,technical,236.0,0.2,0.31920444996305003,6,48 Months,belum pernah,belum,rendah,0
13447,,Laki-laki,2.3032000630083793,Senior,,Sudah Menikah,RandD,116.0,0.35,0.4143158565701806,2,3 Years,belum pernah,belum,rendah,0
13448,,Laki-laki,2.554726795123004,Part-Time,,Sudah Menikah,support,110.0,0.51,0.450209891020827,3,36 Months,belum pernah,belum,rendah,0
13449,,Perempuan,2.765418597215946,Part-Time,,Belum Menikah,support,,0.92,0.44081145520007176,4,2 Years,belum pernah,belum,rendah,0
13450,,Laki-laki,2.632747280650832,Part-Time,,Sudah Menikah,sales,165.0,0.74,0.3977507230119516,5,2 Years,belum pernah,belum,tinggi,0
13451,47.0,Laki-laki,0.526226144720529,Internship,1993.0,Sudah Menikah,product_mng,,,0.38935105403931725,3,36 Months,belum pernah,belum,rendah,0
13452,52.0,Laki-laki,3.6622044074091216,Full-Time,1991.0,Belum Menikah,sales,269.0,,,2,48 Months,pernah,belum,rendah,0
13453,,Laki-laki,2.0337203686718652,Junior,,Sudah Menikah,hr,235.0,0.73,0.43723647769927,5,60 Months,belum pernah,belum,rendah,1
13454,,Laki-laki,2.804196811620399,Part-Time,,Belum Menikah,IT,146.0,0.41,0.4452332928439987,2,36 Months,belum pernah,belum,rendah,1
13455,,Laki-laki,1.7010360843706194,Junior,,Sudah Menikah,technical,233.0,0.9,0.3734719950202447,3,5 Years,pernah,belum,rendah,0
13456,,Laki-laki,1.1971981678412624,Probation,,Sudah Menikah,product_mng,250.0,0.68,0.5633444649753168,3,36 Months,pernah,belum,sedang,0
13457,,Laki-laki,2.663466190766837,Part-Time,,Sudah Menikah,sales,189.0,0.93,0.4321801374192602,4,10 Years,belum pernah,belum,sedang,0
13458,,Laki-laki,1.511571279362876,Probation,,Belum Menikah,support,270.0,0.68,0.592386200909149,3,3 Years,belum pernah,belum,tinggi,0
13459,,Laki-laki,3.064920369012311,Full-Time,,Sudah Menikah,technical,165.0,0.58,0.4005486857504101,3,2 Years,belum pernah,belum,sedang,0
13460,,Laki-laki,1.6850832766444734,Junior,,Sudah Menikah,sales,279.0,0.56,0.4642996462699331,5,48 Months,belum pernah,belum,rendah,0
13461,,Laki-laki,3.0053152744011813,Full-Time,,Sudah Menikah,technical,150.0,0.82,0.4860435423180127,4,36 Months,belum pernah,belum,rendah,0
13462,,Laki-laki,2.8273047516393066,Part-Time,,Sudah Menikah,technical,160.0,0.13,0.5645193659437271,5,60 Months,belum pernah,belum,sedang,0
13463,,Laki-laki,3.18366095916508,Full-Time,,Sudah Menikah,accounting,,0.11,0.6633880641737331,6,4 Years,belum pernah,belum,rendah,1
13464,,Laki-laki,3.212765039060223,Full-Time,,Sudah Menikah,technical,218.0,0.84,0.5918272832852627,5,5 Years,belum pernah,belum,sedang,1
13465,48.0,Laki-laki,2.5320632682302255,Part-Time,1994.0,Sudah Menikah,technical,263.0,0.82,,4,6 Years,belum pernah,belum,sedang,1
13466,,Laki-laki,2.487634623129939,Senior,,Belum Menikah,support,150.0,0.98,0.6722522694090214,3,36 Months,belum pernah,belum,tinggi,0
13467,,Perempuan,2.094146584001669,Junior,,Belum Menikah,technical,192.0,0.63,0.4729888342808604,4,3 Years,belum pernah,belum,tinggi,0
13468,,Laki-laki,2.1527812515128453,Senior,,Belum Menikah,sales,255.0,0.93,0.39252570185071467,3,84 Months,pernah,belum,sedang,0
13469,31.0,Laki-laki,2.031071838183174,Junior,2010.0,Sudah Menikah,sales,134.0,0.71,,3,3 Years,belum pernah,belum,sedang,0
13470,,Laki-laki,3.188498907157249,Full-Time,,Sudah Menikah,IT,191.0,0.12,0.4862065180495,4,5 Years,belum pernah,belum,rendah,0
13471,,Laki-laki,3.4736694039296006,Full-Time,,Belum Menikah,product_mng,128.0,0.65,0.4353077145717038,4,60 Months,belum pernah,belum,rendah,0
13472,24.0,Laki-laki,1.567645424916834,Probation,2017.0,Sudah Menikah,support,110.0,0.58,,3,3 Years,pernah,belum,rendah,0
13473,,Laki-laki,0.6016358759712243,Internship,,Belum Menikah,sales,147.0,0.45,0.4102867045730142,2,36 Months,belum pernah,belum,rendah,1
13474,,Laki-laki,1.6266514039265858,Junior,,Sudah Menikah,sales,,0.86,0.6122150745836971,4,3 Years,pernah,belum,sedang,0
13475,,Laki-laki,1.1219708629088134,Internship,,Sudah Menikah,IT,104.0,0.6,0.3987665219501678,3,48 Months,belum pernah,belum,rendah,0
13476,,Laki-laki,1.5825877771088068,Probation,,Sudah Menikah,sales,,0.72,0.5093525186660984,4,3 Years,belum pernah,belum,rendah,0
13477,,Laki-laki,2.3152395902109473,Senior,,Belum Menikah,sales,263.0,0.85,0.3915772410955282,3,3 Years,belum pernah,belum,sedang,0
13478,,Laki-laki,2.407800259929136,Senior,,Sudah Menikah,technical,274.0,0.68,0.39266651800210967,4,3 Years,belum pernah,belum,sedang,0
13479,25.0,Laki-laki,2.822821147518937,Part-Time,2017.0,Sudah Menikah,accounting,134.0,0.61,,4,2 Years,belum pernah,belum,sedang,0
13480,,Laki-laki,0.18341988687137903,Internship,,Belum Menikah,sales,258.0,0.49,0.5206632655028718,4,3 Years,pernah,belum,rendah,0
13481,,Laki-laki,2.8967103934728047,Full-Time,,Sudah Menikah,support,172.0,0.87,0.5404532975443099,3,36 Months,pernah,belum,rendah,0
13482,,Laki-laki,3.06180953458694,Full-Time,,Belum Menikah,sales,,0.62,0.26395166237475365,4,4 Years,pernah,belum,rendah,0
13483,,Laki-laki,1.8045316567914227,Junior,,Sudah Menikah,hr,243.0,0.11,0.4900413013506969,6,4 Years,belum pernah,belum,rendah,1
13484,,Perempuan,0.830899580583223,Internship,,Belum Menikah,marketing,159.0,0.63,0.4309896522019994,4,2 Years,belum pernah,belum,rendah,0
13485,,Laki-laki,2.9540039386301986,Full-Time,,Belum Menikah,sales,241.0,0.65,0.5117572516596822,5,24 Months,belum pernah,belum,sedang,0
13486,,Laki-laki,2.6268278341065163,Part-Time,,Belum Menikah,support,142.0,0.54,0.4734667662501153,3,2 Years,belum pernah,belum,rendah,0
13487,,Laki-laki,3.1274921918008585,Full-Time,,Sudah Menikah,technical,247.0,0.79,0.42033958524572906,5,5 Years,belum pernah,belum,rendah,1
13488,48.0,Laki-laki,1.1442698757511236,Probation,1993.0,Sudah Menikah,IT,151.0,,0.5176946082244012,4,36 Months,belum pernah,belum,tinggi,0
13489,,Laki-laki,2.103928887072841,Junior,,Sudah Menikah,sales,481.0,0.9,0.59813109556511,3,24 Months,belum pernah,belum,rendah,0
13490,,Laki-laki,2.317788135843888,Senior,,Sudah Menikah,product_mng,231.0,0.88,0.42741861212447596,4,3 Years,belum pernah,belum,rendah,0
13491,,Laki-laki,3.3273528565319226,Full-Time,,Belum Menikah,technical,132.0,0.83,0.7857592268388824,5,3 Years,belum pernah,belum,rendah,0
13492,,Laki-laki,2.139175666849782,Senior,,Belum Menikah,sales,276.0,0.11,0.6773971797359153,6,48 Months,belum pernah,belum,rendah,1
13493,,Laki-laki,3.2465732606429634,Full-Time,,Sudah Menikah,hr,145.0,0.4,0.4896028947797705,2,3 Years,belum pernah,belum,rendah,1
13494,,Laki-laki,2.2558604736829957,Senior,,Sudah Menikah,sales,231.0,0.91,0.4820232074970339,4,36 Months,belum pernah,belum,tinggi,0
13495,,Laki-laki,0.3681654200041709,Internship,,Sudah Menikah,sales,298.0,0.11,0.616727266401657,6,48 Months,belum pernah,belum,rendah,1
13496,30.0,Laki-laki,2.8147470177368508,Part-Time,2012.0,Sudah Menikah,RandD,,0.51,,4,2 Years,belum pernah,belum,rendah,0
13497,,Laki-laki,3.3156791571712065,Full-Time,,Sudah Menikah,IT,234.0,0.91,0.5275776719948628,2,24 Months,belum pernah,belum,rendah,0
13498,,Laki-laki,2.583333916945761,Part-Time,,Sudah Menikah,marketing,,0.75,0.4003160883644565,4,3 Years,belum pernah,belum,rendah,0
13499,,Laki-laki,1.9145843572726151,Junior,,Sudah Menikah,technical,188.0,0.53,0.6745301800652703,3,3 Years,belum pernah,belum,tinggi,0
13500,,Laki-laki,3.213328098215457,Full-Time,,Sudah Menikah,technical,282.0,0.54,0.6733223083287413,4,6 Years,belum pernah,belum,sedang,0
13501,25.0,Laki-laki,3.8118436335903056,Full-Time,2019.0,Sudah Menikah,IT,191.0,0.64,,4,4 Years,belum pernah,belum,rendah,0
13502,,Laki-laki,2.7565726750407538,Part-Time,,Sudah Menikah,technical,251.0,0.84,0.36256434464960724,4,5 Years,belum pernah,belum,sedang,1
13503,27.0,Laki-laki,2.563203751203775,Part-Time,2015.0,Sudah Menikah,accounting,153.0,0.61,,4,36 Months,belum pernah,belum,sedang,0
13504,,Laki-laki,2.4317315460696203,Senior,,Sudah Menikah,IT,152.0,0.44,0.4459675878928043,2,3 Years,belum pernah,belum,sedang,1
13505,,Laki-laki,3.1180998582567394,Full-Time,,Sudah Menikah,IT,248.0,0.55,0.4632789446396427,4,36 Months,belum pernah,belum,rendah,0
13506,30.0,Laki-laki,1.7095024342065654,Junior,2011.0,Sudah Menikah,technical,121.0,,0.3569648330343357,4,5 Years,pernah,belum,rendah,0
13507,,Laki-laki,2.000138490588449,Junior,,Sudah Menikah,sales,100.0,0.37,0.46952519703030715,6,5 Years,pernah,belum,sedang,0
13508,,Laki-laki,3.207137007661242,Full-Time,,Sudah Menikah,support,203.0,0.59,0.3620779872790132,3,120 Months,belum pernah,belum,sedang,0
13509,47.0,Laki-laki,3.676043910903419,Full-Time,1996.0,Sudah Menikah,sales,200.0,,0.31426422739507703,5,96 Months,pernah,belum,rendah,0
13510,,Laki-laki,2.5853425684510856,Part-Time,,Belum Menikah,technical,164.0,0.86,0.23384467996161623,4,24 Months,belum pernah,belum,rendah,0
13511,29.0,Laki-laki,1.4169326133842775,Probation,2012.0,Sudah Menikah,sales,146.0,0.36,,2,36 Months,belum pernah,belum,sedang,1
13512,29.0,Laki-laki,3.746405770119833,Full-Time,2015.0,Belum Menikah,technical,157.0,0.58,,3,48 Months,belum pernah,sudah,rendah,0
13513,,Laki-laki,2.577263336043447,Part-Time,,Sudah Menikah,support,287.0,0.1,0.6261386436364309,7,4 Years,belum pernah,belum,sedang,1
13514,,Laki-laki,2.481949478717935,Senior,,Belum Menikah,sales,175.0,0.74,0.512892119620241,5,3 Years,belum pernah,belum,rendah,0
13515,,Laki-laki,2.8451116529876144,Part-Time,,Belum Menikah,management,147.0,0.42,0.3065491972681807,2,3 Years,pernah,belum,rendah,1
13516,46.0,Laki-laki,2.791184970627029,Part-Time,1996.0,Sudah Menikah,management,207.0,0.58,,3,7 Years,belum pernah,sudah,sedang,0
13517,,Laki-laki,1.9756315430529339,Junior,,Belum Menikah,hr,241.0,0.81,0.5719474349150243,4,60 Months,belum pernah,belum,rendah,1
13518,,Laki-laki,2.8940382095503483,Full-Time,,Belum Menikah,sales,138.0,0.39,0.3863026378535982,2,3 Years,belum pernah,belum,rendah,1
13519,,Laki-laki,2.565997277960522,Part-Time,,Sudah Menikah,support,260.0,0.96,0.39240310486110946,4,3 Years,belum pernah,belum,rendah,0
13520,25.0,Laki-laki,2.477305675480088,Senior,2017.0,Sudah Menikah,sales,213.0,,0.43331366214187805,6,72 Months,belum pernah,belum,rendah,0
13521,32.0,Laki-laki,2.5987472665247844,Part-Time,2010.0,Sudah Menikah,RandD,170.0,,,4,2 Years,belum pernah,belum,sedang,0
13522,,Laki-laki,1.2348039984912957,Probation,,Sudah Menikah,technical,236.0,0.72,0.42506904505052967,3,36 Months,belum pernah,belum,rendah,0
13523,,Perempuan,3.2245306928051805,Full-Time,,Belum Menikah,technical,188.0,0.17,0.4661236233282595,3,4 Years,belum pernah,belum,rendah,1
13524,24.0,Laki-laki,2.664262987452993,Part-Time,2018.0,Sudah Menikah,product_mng,,0.32,,6,3 Years,belum pernah,belum,sedang,0
13525,,Perempuan,2.350804139561675,Senior,,Belum Menikah,support,241.0,0.74,0.2987826895799167,3,36 Months,belum pernah,belum,rendah,0
13526,,Laki-laki,1.9450236120854434,Junior,,Sudah Menikah,hr,140.0,0.45,0.577087824652621,2,3 Years,belum pernah,belum,rendah,1
13527,,Laki-laki,1.2810230467940311,Probation,,Sudah Menikah,RandD,195.0,0.76,0.6373152724949823,5,36 Months,belum pernah,belum,rendah,0
13528,,Laki-laki,2.18272126635638,Senior,,Sudah Menikah,IT,,0.11,0.40441953375546097,7,4 Years,belum pernah,belum,sedang,1
13529,32.0,Laki-laki,3.1238608881402166,Full-Time,2010.0,Belum Menikah,support,98.0,0.52,,4,36 Months,belum pernah,belum,sedang,0
13530,,Laki-laki,2.658787378673124,Part-Time,,Sudah Menikah,IT,149.0,0.86,0.30406799422929787,5,4 Years,belum pernah,belum,sedang,0
13531,,Laki-laki,0.46709656189132287,Internship,,Belum Menikah,IT,151.0,0.45,0.38646456600527546,2,3 Years,belum pernah,belum,sedang,1
13532,,Laki-laki,2.9542463512548407,Full-Time,,Sudah Menikah,support,166.0,0.5,0.29428653702654073,5,2 Years,belum pernah,belum,sedang,0
13533,,Laki-laki,3.0591826937490785,Full-Time,,Sudah Menikah,technical,269.0,0.81,0.3452111285365048,5,6 Years,belum pernah,belum,sedang,1
13534,,Laki-laki,1.1275051184297806,Internship,,Sudah Menikah,management,,0.15,0.549701857896405,6,84 Months,belum pernah,sudah,tinggi,0
13535,,Perempuan,1.2012958617046827,Probation,,Belum Menikah,hr,206.0,0.18,0.7144083109884765,4,3 Years,belum pernah,belum,tinggi,0
13536,,Laki-laki,2.257174178028489,Senior,,Sudah Menikah,RandD,,0.97,0.4874491814989872,5,2 Years,belum pernah,belum,sedang,0
13537,,Perempuan,3.782164406650473,Full-Time,,Belum Menikah,sales,195.0,0.75,0.5192070319257132,3,36 Months,belum pernah,belum,tinggi,0
13538,,Laki-laki,1.9697896932500782,Junior,,Sudah Menikah,product_mng,221.0,0.75,0.41014272295222753,5,60 Months,belum pernah,belum,rendah,1
13539,,Laki-laki,1.8875128501706697,Junior,,Sudah Menikah,sales,259.0,0.95,0.37088495802199895,4,3 Years,belum pernah,belum,rendah,0
13540,,Perempuan,3.1377961367899037,Full-Time,,Belum Menikah,hr,,0.19,0.3790434925345899,5,36 Months,belum pernah,belum,sedang,0
13541,,Perempuan,2.525991105101675,Senior,,Belum Menikah,technical,,0.84,0.5497038541819093,5,5 Years,belum pernah,belum,sedang,1
13542,,Laki-laki,2.0921954350110035,Junior,,Sudah Menikah,sales,139.0,0.85,0.4302873228890757,4,2 Years,belum pernah,belum,sedang,0
13543,,Perempuan,3.542327571128479,Full-Time,,Belum Menikah,marketing,151.0,0.4,0.4373163633150823,2,3 Years,belum pernah,belum,rendah,1
13544,,Laki-laki,1.9908199144640393,Junior,,Sudah Menikah,accounting,140.0,0.62,0.5828429673046176,4,2 Years,belum pernah,belum,rendah,0
13545,,Laki-laki,2.0776975371457147,Junior,,Sudah Menikah,support,240.0,0.98,0.643562073004183,2,3 Years,pernah,belum,rendah,0
13546,,Laki-laki,3.301983014564993,Full-Time,,Belum Menikah,support,235.0,0.79,0.4088323879179811,5,60 Months,belum pernah,belum,sedang,1
13547,,Laki-laki,2.3701540854185503,Senior,,Sudah Menikah,technical,283.0,0.09,0.5696452415619482,7,5 Years,belum pernah,belum,rendah,1
13548,45.0,Laki-laki,2.561680787023072,Part-Time,1997.0,Sudah Menikah,support,,0.81,0.4911820969543964,4,3 Years,belum pernah,belum,rendah,0
13549,,Laki-laki,1.9665274274291804,Junior,,Sudah Menikah,RandD,145.0,0.72,0.37314803140682096,3,24 Months,belum pernah,belum,rendah,0
13550,40.0,Laki-laki,2.3399469205807946,Senior,2001.0,Sudah Menikah,support,,,,3,72 Months,belum pernah,belum,sedang,0
13551,34.0,Laki-laki,3.159831927299414,Full-Time,2008.0,Sudah Menikah,hr,263.0,0.82,,5,60 Months,belum pernah,belum,sedang,1
13552,,Laki-laki,3.5880820932250526,Full-Time,,Sudah Menikah,hr,101.0,0.46,0.48758748428261245,6,60 Months,belum pernah,belum,rendah,0
13553,,Laki-laki,3.4705056461186556,Full-Time,,Sudah Menikah,IT,215.0,0.94,0.23963177761435756,4,2 Years,pernah,belum,sedang,0
13554,,Laki-laki,1.9722258453758328,Junior,,Belum Menikah,technical,267.0,0.72,0.5144588559154497,5,5 Years,belum pernah,belum,rendah,1
